brand_name,model_new,variant_name,seller_type_new,fuel_type,transmission_type_new,owner_type,body_type_new,Drive Type,model_year,km_driven,pu,mileage_new,Displacement,Max Power,Max Torque,seating_capacity_new,Length,Width,Height,Color
Hyundai,Hyundai Creta,Hyundai Creta S,dealer,petrol,manual,first,suv,fwd,2024,4539,"1,589,846",20.11 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Silver
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,automatic,first,suv,fwd,2023,10378,"896,126",15.95 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Hyundai,Hyundai Creta,Hyundai Creta EX,individual,petrol,manual,first,suv,fwd,2024,6780,"1,523,114",16.38 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2024,7070,"944,748",17.56 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,automatic,first,hatchback,fwd,2024,1307,"837,879",16.74 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Tata,Tata Punch,Tata Punch Adventure,dealer,petrol,manual,first,suv,fwd,2023,10352,"611,868",21.37 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2023,7517,"1,526,216",15.33 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Tata,Tata Nexon,Tata Nexon Smart,individual,petrol,automatic,first,suv,fwd,2024,3699,"1,107,606",15.64 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,manual,first,suv,fwd,2024,4833,"2,157,681",15.41 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Blue
Maruti,Maruti Ertiga,Maruti Ertiga LXi,individual,petrol,manual,first,muv,fwd,2024,2100,"1,220,669",20.82 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Black
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,individual,diesel,manual,first,suv,fwd,2024,3156,"2,562,533",20.51 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Red
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,manual,first,muv,fwd,2024,2992,"3,092,625",18.76 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Tata,Tata Safari,Tata Safari Smart,dealer,diesel,manual,first,suv,fwd,2024,5414,"2,077,109",16.26 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Grey
Hyundai,Hyundai Creta,Hyundai Creta SX,individual,petrol,manual,first,suv,fwd,2023,15346,"1,576,721",20.31 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Grey
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,individual,petrol,manual,first,muv,fwd,2024,3556,"2,986,513",18.16 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,manual,first,suv,fwd,2023,15884,"1,416,777",21.76 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Brezza,Maruti Brezza LXi,individual,petrol,automatic,first,suv,fwd,2024,3906,"1,248,041",19.69 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2024,4456,"968,013",19.19 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,manual,first,suv,fwd,2024,8346,"1,069,960",20.15 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Maruti,Maruti Swift,Maruti Swift ZXi,individual,petrol,automatic,first,hatchback,fwd,2023,21702,"755,093",16.75 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,manual,first,suv,fwd,2023,8502,"2,003,575",17.64 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Grey
Hyundai,Hyundai Creta,Hyundai Creta E,individual,petrol,automatic,first,suv,fwd,2024,6659,"1,577,047",19.85 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Silver
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,automatic,first,suv,fwd,2024,6622,"956,488",17.13 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Red
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2024,2703,"916,959",20.63 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Kia,Kia Seltos,Kia Seltos HTE,individual,petrol,automatic,first,suv,fwd,2023,19093,"1,497,920",19.28 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,automatic,first,suv,fwd,2024,8075,"1,708,917",17.99 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,manual,second,suv,fwd,2023,9387,"959,910",16.29 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Maruti,Maruti Brezza,Maruti Brezza ZXi+,dealer,petrol,manual,first,suv,fwd,2024,3164,"1,151,024",15.56 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Black
Maruti,Maruti Brezza,Maruti Brezza ZXi,dealer,petrol,manual,first,suv,fwd,2024,7035,"1,146,514",19.01 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,automatic,first,suv,fwd,2024,5542,"1,929,916",16.53 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Silver
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,manual,first,suv,fwd,2023,17757,"1,519,403",16.71 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Silver
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,automatic,first,suv,fwd,2024,5681,"2,732,580",15.30 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Black
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2023,16953,"889,972",15.68 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,manual,first,suv,fwd,2024,2347,"1,049,426",20.96 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,manual,first,suv,fwd,2024,7094,"2,254,730",15.66 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Silver
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,automatic,first,suv,fwd,2023,20847,"1,606,250",19.98 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,automatic,first,suv,fwd,2024,4541,"902,410",20.35 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2023,14782,"816,587",20.25 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Blue
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,manual,first,suv,fwd,2023,7344,"581,703",18.10 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Kia,Kia Seltos,Kia Seltos HTX+,dealer,petrol,manual,first,suv,fwd,2023,17571,"1,395,087",16.97 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,dealer,petrol,manual,first,suv,fwd,2024,6144,"1,404,100",19.61 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,White
Hyundai,Hyundai Creta,Hyundai Creta EX,individual,petrol,manual,first,suv,fwd,2023,14689,"1,569,316",16.28 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,automatic,first,suv,fwd,2023,20621,"608,296",16.97 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,manual,first,muv,fwd,2024,4331,"3,005,316",21.04 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,automatic,first,suv,fwd,2024,6129,"2,050,813",19.03 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,automatic,first,suv,fwd,2024,2960,"1,047,860",15.40 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Black
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,automatic,first,muv,fwd,2024,4952,"1,343,418",15.04 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,manual,first,suv,fwd,2023,14128,"2,137,803",15.03 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2023,16126,"1,451,747",21.55 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,dealer,petrol,automatic,first,muv,fwd,2024,4260,"3,026,880",15.42 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Hyundai,Hyundai Exter,Hyundai Exter S,dealer,petrol,manual,first,suv,fwd,2024,4737,"841,854",21.00 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Silver
Kia,Kia Seltos,Kia Seltos HTX+,individual,petrol,manual,first,suv,fwd,2024,6652,"1,740,819",19.71 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,manual,first,suv,fwd,2024,4126,"979,048",21.18 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Red
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,dealer,petrol,manual,first,muv,fwd,2024,1786,"3,036,476",16.73 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Red
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,individual,petrol,manual,first,suv,fwd,2024,8499,"1,401,032",16.41 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,manual,first,suv,fwd,2024,7762,"2,271,979",17.45 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Silver
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2024,2415,"943,712",17.84 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Black
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,automatic,first,hatchback,fwd,2023,18448,"831,828",20.78 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,individual,petrol,automatic,first,muv,fwd,2024,3994,"2,862,908",20.39 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Red
Tata,Tata Safari,Tata Safari Smart,dealer,diesel,manual,first,suv,fwd,2024,5526,"2,066,840",17.47 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,automatic,first,muv,fwd,2024,5588,"1,291,026",19.63 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,individual,petrol,manual,first,suv,fwd,2024,4531,"2,712,393",17.64 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Blue
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,automatic,first,suv,fwd,2023,11081,"1,411,612",20.81 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Black
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,automatic,first,suv,fwd,2023,11547,"893,790",17.28 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Maruti,Maruti Ertiga,Maruti Ertiga VXi,dealer,petrol,manual,first,muv,fwd,2024,3167,"1,156,566",19.06 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2024,3336,"681,944",19.13 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,manual,first,suv,fwd,2024,4865,"1,060,485",18.87 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,manual,first,hatchback,fwd,2023,11421,"836,524",17.84 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Red
Maruti,Maruti Fronx,Maruti Fronx Zeta,individual,petrol,manual,first,suv,fwd,2024,6364,"1,057,745",16.70 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,manual,first,suv,fwd,2024,7974,"874,226",21.98 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2024,3839,"1,548,560",19.64 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Red
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,manual,first,suv,fwd,2023,16197,"1,380,033",16.15 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Tata,Tata Punch,Tata Punch Adventure,dealer,petrol,manual,first,suv,fwd,2023,17498,"569,995",16.89 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Hyundai,Hyundai Exter,Hyundai Exter S,dealer,petrol,manual,first,suv,fwd,2023,17360,"762,512",21.12 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2023,15379,"858,340",16.83 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,manual,second,suv,fwd,2023,18713,"885,706",20.52 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2023,17411,"616,379",15.71 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Maruti,Maruti Brezza,Maruti Brezza ZXi,individual,petrol,manual,first,suv,fwd,2024,2524,"1,115,769",15.68 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Grey
Mahindra,Mahindra Thar,Mahindra Thar LX,individual,diesel,automatic,first,suv,fwd,2024,6738,"1,821,310",18.02 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Red
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,manual,first,suv,fwd,2024,6774,"662,320",18.72 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Maruti,Maruti Ertiga,Maruti Ertiga VXi,dealer,petrol,automatic,first,muv,fwd,2024,3473,"1,360,385",17.99 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2023,15189,"892,248",15.92 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,manual,first,muv,fwd,2024,6366,"1,324,890",20.73 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Tata,Tata Safari,Tata Safari Smart,dealer,diesel,automatic,first,suv,fwd,2023,13953,"1,697,443",17.27 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Maruti,Maruti Ertiga,Maruti Ertiga VXi,individual,petrol,automatic,first,muv,fwd,2024,7145,"1,189,371",21.57 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2024,9727,"1,009,843",18.08 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,dealer,petrol,manual,first,suv,fwd,2024,3428,"1,514,041",17.61 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Silver
Hyundai,Hyundai Creta,Hyundai Creta SX (O),individual,petrol,automatic,first,suv,fwd,2024,2237,"1,508,643",16.58 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2024,5607,"987,235",15.71 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Kia,Kia Seltos,Kia Seltos HTK,dealer,petrol,manual,first,suv,fwd,2024,6443,"1,645,986",19.61 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,individual,petrol,manual,first,muv,fwd,2024,4538,"3,094,698",19.43 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,manual,first,hatchback,fwd,2023,22266,"851,492",19.32 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,automatic,first,suv,fwd,2023,8306,"2,214,548",19.77 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Kia,Kia Seltos,Kia Seltos HTX,individual,petrol,manual,first,suv,fwd,2023,18464,"1,417,857",19.30 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Maruti,Maruti Brezza,Maruti Brezza LXi,dealer,petrol,manual,first,suv,fwd,2024,3788,"1,242,185",16.81 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Black
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,dealer,petrol,manual,first,suv,fwd,2023,23596,"1,286,647",17.08 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Blue
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,individual,petrol,automatic,first,suv,fwd,2024,8985,"2,369,123",17.49 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,manual,first,suv,fwd,2024,3466,"2,505,111",16.42 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2024,3900,"1,004,345",17.95 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,White
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,automatic,first,suv,fwd,2023,19297,"2,353,870",17.99 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Black
Hyundai,Hyundai Exter,Hyundai Exter S,individual,petrol,manual,first,suv,fwd,2024,4225,"843,852",18.36 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,manual,first,suv,fwd,2023,14772,"950,906",17.19 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,dealer,petrol,manual,first,suv,fwd,2024,5050,"1,620,846",18.38 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,manual,first,suv,fwd,2023,5401,"602,678",16.32 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Black
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2023,14930,"804,139",19.12 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Maruti,Maruti Fronx,Maruti Fronx Zeta,dealer,petrol,manual,first,suv,fwd,2023,11551,"873,945",19.40 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Grey
Tata,Tata Punch,Tata Punch Pure,individual,petrol,automatic,first,suv,fwd,2024,4013,"674,990",15.34 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,automatic,first,suv,fwd,2023,22218,"763,551",16.15 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Red
Hyundai,Hyundai Creta,Hyundai Creta S,individual,petrol,manual,first,suv,fwd,2024,2486,"1,622,127",17.73 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Blue
Hyundai,Hyundai Exter,Hyundai Exter SX (O),individual,petrol,automatic,first,suv,fwd,2024,6626,"865,956",19.08 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Tata,Tata Safari,Tata Safari Adventure,individual,diesel,automatic,first,suv,fwd,2024,4442,"2,247,519",19.45 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Maruti,Maruti Brezza,Maruti Brezza LXi,dealer,petrol,manual,first,suv,fwd,2024,4440,"1,142,725",16.25 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,automatic,first,hatchback,fwd,2024,6580,"895,778",20.74 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Hyundai,Hyundai Exter,Hyundai Exter EX,individual,petrol,manual,first,suv,fwd,2024,5680,"927,643",18.23 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,automatic,first,suv,fwd,2024,6141,"1,641,343",20.53 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2024,6936,"1,378,392",15.58 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,automatic,first,suv,fwd,2024,4337,"939,629",15.80 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,White
Hyundai,Hyundai Creta,Hyundai Creta S,dealer,petrol,manual,first,suv,fwd,2023,11938,"1,585,474",21.62 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,automatic,first,muv,fwd,2024,2829,"2,985,596",20.83 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2024,3349,"879,108",19.10 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Kia,Kia Seltos,Kia Seltos GTLine,individual,petrol,manual,first,suv,fwd,2024,10898,"1,482,385",18.77 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,automatic,first,suv,fwd,2024,7489,"1,867,725",16.37 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,second,muv,fwd,2023,8244,"1,203,592",15.07 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,automatic,first,suv,fwd,2024,2355,"2,292,629",17.45 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,manual,first,suv,fwd,2024,5963,"2,506,540",20.58 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,manual,first,suv,fwd,2023,17736,"2,114,265",20.00 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),individual,petrol,manual,first,muv,fwd,2023,17744,"2,650,551",20.30 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,manual,first,suv,fwd,2023,13725,"906,702",16.46 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2024,4749,"681,841",15.63 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,dealer,petrol,automatic,first,suv,fwd,2024,5655,"1,442,878",16.68 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Black
Hyundai,Hyundai Creta,Hyundai Creta S,individual,petrol,manual,second,suv,fwd,2023,15429,"1,400,701",16.72 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Red
Tata,Tata Punch,Tata Punch Adventure,individual,petrol,manual,first,suv,fwd,2024,561,"709,996",18.20 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2024,4540,"992,166",21.40 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,manual,first,suv,fwd,2024,3297,"2,038,883",15.54 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Hyundai,Hyundai Creta,Hyundai Creta EX,individual,petrol,automatic,first,suv,fwd,2024,5350,"1,602,670",17.34 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Blue
