brand_name,model_new,variant_name,seller_type_new,fuel_type,transmission_type_new,owner_type,body_type_new,Drive Type,model_year,km_driven,pu,mileage_new,Displacement,Max Power,Max Torque,seating_capacity_new,Length,Width,Height,Color
Hyundai,Hyundai Exter,Hyundai Exter S,dealer,petrol,manual,first,suv,fwd,2025,17360,"682,248",21.12 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2025,15379,"767,989",16.83 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,manual,second,suv,fwd,2025,18713,"792,473",20.52 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2025,17411,"616,379",15.71 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Maruti,Maruti Brezza,Maruti Brezza ZXi,individual,petrol,manual,first,suv,fwd,2026,2524,"1,029,941",15.68 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Grey
Mahindra,Mahindra Thar,Mahindra Thar LX,individual,diesel,automatic,first,suv,fwd,2026,6738,"1,821,310",18.02 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Red
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,manual,first,suv,fwd,2026,6774,"662,320",18.72 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Maruti,Maruti Ertiga,Maruti Ertiga VXi,dealer,petrol,automatic,first,muv,fwd,2026,3473,"1,259,615",17.99 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2025,15189,"892,248",15.92 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,manual,first,muv,fwd,2026,6366,"1,226,750",20.73 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Tata,Tata Safari,Tata Safari Smart,dealer,diesel,automatic,first,suv,fwd,2025,13953,"1,697,443",17.27 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Maruti,Maruti Ertiga,Maruti Ertiga VXi,individual,petrol,automatic,first,muv,fwd,2026,7145,"1,101,270",21.57 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2026,9727,"1,009,843",18.08 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Zeta,dealer,petrol,manual,first,suv,fwd,2026,3428,"1,419,414",17.61 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Silver
Hyundai,Hyundai Creta,Hyundai Creta SX (O),individual,petrol,automatic,first,suv,fwd,2026,2237,"1,419,899",16.58 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2026,5607,"883,316",15.71 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Kia,Kia Seltos,Kia Seltos HTK,dealer,petrol,manual,first,suv,fwd,2026,6443,"1,645,986",19.61 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,individual,petrol,manual,first,muv,fwd,2026,4538,"3,094,698",19.43 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,manual,first,hatchback,fwd,2025,22266,"761,861",19.32 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,automatic,first,suv,fwd,2025,8306,"2,132,528",19.77 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Kia,Kia Seltos,Kia Seltos HTX,individual,petrol,manual,first,suv,fwd,2025,18464,"1,417,857",19.30 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Maruti,Maruti Brezza,Maruti Brezza LXi,dealer,petrol,manual,first,suv,fwd,2026,3788,"1,146,633",16.81 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Black
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,dealer,petrol,manual,first,suv,fwd,2025,23596,"1,206,231",17.08 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Blue
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,individual,petrol,automatic,first,suv,fwd,2026,8985,"2,278,003",17.49 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,manual,first,suv,fwd,2026,3466,"2,408,761",16.42 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2026,3900,"908,693",17.95 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,White
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,automatic,first,suv,fwd,2025,19297,"2,263,336",17.99 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Black
Hyundai,Hyundai Exter,Hyundai Exter S,individual,petrol,manual,first,suv,fwd,2026,4225,"755,025",18.36 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,manual,first,suv,fwd,2025,14772,"860,344",17.19 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Delta,dealer,petrol,manual,first,suv,fwd,2026,5050,"1,519,543",18.38 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,manual,first,suv,fwd,2025,5401,"602,678",16.32 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Black
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2025,14930,"719,493",19.12 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Maruti,Maruti Fronx,Maruti Fronx Zeta,dealer,petrol,manual,first,suv,fwd,2025,11551,"790,712",19.40 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Grey
Tata,Tata Punch,Tata Punch Pure,individual,petrol,automatic,first,suv,fwd,2026,4013,"674,990",15.34 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,automatic,first,suv,fwd,2025,22218,"683,177",16.15 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Red
Hyundai,Hyundai Creta,Hyundai Creta S,individual,petrol,manual,first,suv,fwd,2026,2486,"1,526,708",17.73 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Blue
Hyundai,Hyundai Exter,Hyundai Exter SX (O),individual,petrol,automatic,first,suv,fwd,2026,6626,"774,802",19.08 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Tata,Tata Safari,Tata Safari Adventure,individual,diesel,automatic,first,suv,fwd,2026,4442,"2,247,519",19.45 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Red
Maruti,Maruti Brezza,Maruti Brezza LXi,dealer,petrol,manual,first,suv,fwd,2026,4440,"1,054,823",16.25 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,automatic,first,hatchback,fwd,2026,6580,"801,485",20.74 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Hyundai,Hyundai Exter,Hyundai Exter EX,individual,petrol,manual,first,suv,fwd,2026,5680,"829,996",18.23 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,automatic,first,suv,fwd,2026,6141,"1,641,343",20.53 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2026,6936,"1,276,289",15.58 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,automatic,first,suv,fwd,2026,4337,"850,140",15.80 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,White
Hyundai,Hyundai Creta,Hyundai Creta S,dealer,petrol,manual,first,suv,fwd,2025,11938,"1,492,211",21.62 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,automatic,first,muv,fwd,2026,2829,"2,985,596",20.83 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2026,3349,"786,570",19.10 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Kia,Kia Seltos,Kia Seltos GTLine,individual,petrol,manual,first,suv,fwd,2026,10898,"1,482,385",18.77 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,automatic,first,suv,fwd,2026,7489,"1,867,725",16.37 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,second,muv,fwd,2025,8244,"1,114,437",15.07 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,automatic,first,suv,fwd,2026,2355,"2,292,629",17.45 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,manual,first,suv,fwd,2026,5963,"2,410,134",20.58 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 AX3,dealer,petrol,manual,first,suv,fwd,2025,17736,"2,032,948",20.00 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),individual,petrol,manual,first,muv,fwd,2025,17744,"2,650,551",20.30 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,manual,first,suv,fwd,2025,13725,"906,702",16.46 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2026,4749,"681,841",15.63 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,dealer,petrol,automatic,first,suv,fwd,2026,5655,"1,352,698",16.68 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Black
Hyundai,Hyundai Creta,Hyundai Creta S,individual,petrol,manual,second,suv,fwd,2025,15429,"1,318,307",16.72 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Red
Tata,Tata Punch,Tata Punch Adventure,individual,petrol,manual,first,suv,fwd,2026,561,"709,996",18.20 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2026,4540,"887,728",21.40 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,manual,first,suv,fwd,2026,3297,"2,038,883",15.54 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Hyundai,Hyundai Creta,Hyundai Creta EX,individual,petrol,automatic,first,suv,fwd,2026,5350,"1,508,395",17.34 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Blue
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,dealer,petrol,manual,first,muv,fwd,2025,29926,"2,717,400",15.26 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Red
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,manual,first,suv,fwd,2025,16837,"652,135",16.46 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,manual,first,suv,fwd,2025,13432,"1,483,656",20.28 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Grey
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,automatic,first,suv,fwd,2025,19609,"1,383,611",18.47 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Kia,Kia Seltos,Kia Seltos HTK,individual,petrol,manual,first,suv,fwd,2026,5965,"1,765,256",18.54 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Grey
Hyundai,Hyundai Creta,Hyundai Creta S,individual,petrol,automatic,first,suv,fwd,2026,5840,"1,600,639",15.78 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Blue
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,automatic,first,suv,fwd,2026,6213,"950,678",20.92 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,White
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2025,25282,"678,650",20.52 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,automatic,first,suv,fwd,2026,2738,"1,822,517",18.55 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Hyundai,Hyundai Exter,Hyundai Exter S,dealer,petrol,manual,first,suv,fwd,2026,5947,"832,031",16.50 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2026,3147,"1,543,762",19.24 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Red
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,automatic,first,muv,fwd,2025,17777,"2,780,272",21.79 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,manual,first,muv,fwd,2025,10406,"1,012,457",15.47 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,manual,first,muv,fwd,2025,12913,"2,312,773",15.05 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Tata,Tata Punch,Tata Punch Accomplished,dealer,petrol,automatic,first,suv,fwd,2025,13524,"617,626",15.70 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Maruti,Maruti Brezza,Maruti Brezza ZXi+,dealer,petrol,manual,first,suv,fwd,2026,6951,"1,080,765",20.00 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Grey
Tata,Tata Nexon,Tata Nexon Fearless,dealer,petrol,manual,first,suv,fwd,2026,6836,"1,133,531",15.20 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,manual,first,suv,fwd,2026,2508,"2,209,236",17.85 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Silver
Tata,Tata Safari,Tata Safari Pure,individual,diesel,automatic,first,suv,fwd,2025,15274,"2,053,954",17.03 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,dealer,diesel,manual,first,suv,fwd,2026,3580,"2,308,161",15.36 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,dealer,petrol,manual,first,suv,fwd,2025,8707,"1,257,563",15.08 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Black
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,individual,petrol,automatic,first,suv,fwd,2026,4565,"2,164,143",19.16 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Silver
Maruti,Maruti Ertiga,Maruti Ertiga VXi,dealer,petrol,manual,first,muv,fwd,2026,4383,"1,167,099",17.86 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Hyundai,Hyundai Creta,Hyundai Creta E,dealer,petrol,manual,first,suv,fwd,2025,27133,"1,316,198",15.67 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Grey
Mahindra,Mahindra Thar,Mahindra Thar LX,individual,diesel,manual,first,suv,fwd,2026,5865,"1,543,214",15.63 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,dealer,diesel,manual,first,suv,fwd,2026,2244,"2,302,162",18.96 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,manual,first,suv,fwd,2026,3870,"738,954",15.17 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Maruti,Maruti Brezza,Maruti Brezza LXi,dealer,petrol,manual,first,suv,fwd,2026,7042,"1,187,867",21.99 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Hyundai,Hyundai Creta,Hyundai Creta E,individual,petrol,manual,first,suv,fwd,2025,25442,"1,443,706",18.18 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Tata,Tata Punch,Tata Punch Adventure,dealer,petrol,manual,first,suv,fwd,2026,1828,"617,745",16.29 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,manual,first,suv,fwd,2026,1240,"943,717",20.29 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,dealer,petrol,manual,first,suv,fwd,2026,8741,"2,453,051",20.58 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Black
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,dealer,petrol,manual,first,muv,fwd,2025,16948,"2,609,682",17.21 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Silver
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2026,3263,"831,974",21.79 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,manual,first,suv,fwd,2025,17673,"1,812,009",15.78 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Tata,Tata Nexon,Tata Nexon Smart,individual,petrol,manual,first,suv,fwd,2026,500,"963,581",16.20 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Black
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,automatic,first,suv,fwd,2026,5006,"887,178",16.79 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Red
Maruti,Maruti Ertiga,Maruti Ertiga VXi,dealer,petrol,manual,first,muv,fwd,2026,5655,"1,284,471",18.25 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,manual,first,muv,fwd,2025,19621,"2,563,014",18.07 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Hyundai,Hyundai Creta,Hyundai Creta EX,dealer,petrol,automatic,first,suv,fwd,2025,9930,"1,232,847",15.60 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Maruti,Maruti Ertiga,Maruti Ertiga VXi,dealer,petrol,automatic,first,muv,fwd,2026,5171,"1,241,198",17.75 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,dealer,diesel,manual,first,suv,fwd,2025,10372,"2,076,242",16.88 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Black
Tata,Tata Punch,Tata Punch Accomplished,dealer,petrol,manual,first,suv,fwd,2026,5510,"614,096",16.92 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,manual,first,suv,fwd,2026,3209,"1,885,066",19.80 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Blue
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,automatic,first,suv,fwd,2026,4183,"2,031,178",15.01 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Tata,Tata Punch,Tata Punch Creative,individual,petrol,automatic,first,suv,fwd,2026,3008,"648,628",18.17 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,automatic,first,suv,fwd,2026,6302,"941,201",15.85 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,White
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,automatic,first,muv,fwd,2026,6716,"1,074,246",18.97 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,dealer,diesel,manual,first,suv,fwd,2025,13826,"2,092,912",20.20 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Red
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2026,5076,"1,696,262",18.79 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Brezza,Maruti Brezza ZXi+,individual,petrol,automatic,first,suv,fwd,2025,7757,"1,119,754",18.36 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Tata,Tata Punch,Tata Punch Accomplished,individual,petrol,automatic,first,suv,fwd,2025,13501,"645,141",19.79 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,individual,petrol,manual,first,muv,fwd,2025,14748,"2,720,866",18.66 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,manual,first,suv,fwd,2026,10241,"2,542,006",20.31 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Tata,Tata Safari,Tata Safari Smart,dealer,diesel,automatic,first,suv,fwd,2026,2776,"1,960,049",15.48 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Silver
Maruti,Maruti Brezza,Maruti Brezza ZXi+,dealer,petrol,manual,first,suv,fwd,2026,7928,"1,089,323",21.60 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,automatic,first,suv,fwd,2025,19984,"1,382,305",18.09 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Tata,Tata Punch,Tata Punch Adventure,dealer,petrol,manual,first,suv,fwd,2026,5561,"634,010",19.94 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),individual,petrol,automatic,first,muv,fwd,2025,23793,"2,553,567",19.18 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Tata,Tata Safari,Tata Safari Smart,dealer,diesel,manual,first,suv,fwd,2026,5744,"2,044,472",18.48 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Blue
Maruti,Maruti Brezza,Maruti Brezza VXi,individual,petrol,manual,first,suv,fwd,2026,5778,"1,132,605",17.88 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,manual,second,muv,fwd,2025,14734,"2,802,830",19.34 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Red
Tata,Tata Safari,Tata Safari Smart,dealer,diesel,automatic,first,suv,fwd,2026,7447,"2,019,782",19.40 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Blue
Maruti,Maruti Brezza,Maruti Brezza LXi,dealer,petrol,automatic,first,suv,fwd,2025,20482,"921,651",21.18 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,manual,first,suv,fwd,2025,11871,"1,781,923",18.93 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,manual,second,suv,fwd,2025,8403,"976,776",18.97 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,automatic,first,muv,fwd,2025,13985,"975,283",15.08 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Black
Mahindra,Mahindra Thar,Mahindra Thar LX,individual,diesel,automatic,first,suv,fwd,2025,10999,"1,669,450",17.18 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,dealer,diesel,automatic,second,suv,fwd,2025,14682,"2,052,792",17.68 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Hyundai,Hyundai Creta,Hyundai Creta EX,dealer,petrol,automatic,first,suv,fwd,2025,21187,"1,288,354",21.75 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Silver
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,dealer,petrol,manual,first,suv,fwd,2025,12713,"1,289,875",18.74 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,automatic,second,suv,fwd,2025,14785,"1,584,893",17.76 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Red
